,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Primary Property Type - Self Selected,Largest Property Use Type (ft²),2nd Largest Property Use (ft²),3rd Largest Property Use Type (ft²),Total area (ft²),Site Gas (kBtu/ft²),Electricity Use Grid Purchase (kBtu),ENERGY STAR Score,Property Id,Electricity Use - Grid Purchase (kBtu),Electricity Use Area (kBtu/ft²),GHG Emissions Area (Metric Tons CO2e/ft²),Water use Area (kgal/ft²),Code Property Type
3968,1951,1,100,66.8,5266193.0,57011.9,266141.7,366.1,279.7,86.4,92782.0,4522.7,48.75,91.1,Multifamily Housing,92782.0,11700.0,0.0,104482.0,50.40287322218181,930660.6,100,3116420,930660.6,8.90737734729427,0.003503952833980973,0.043286881950958055,0
3969,1954,1,100,71.8,5315136.8,59016.1,382174.8,403.3,282.3,121.0,92161.0,0.0,0.0,105.0,Multifamily Housing,92161.0,0.0,0.0,92161.0,57.672299562721754,1303980.6,74,2669076,1303980.6,14.14894152624212,0.004376037586397717,0.0,0
3970,1970,1,95,84.1,5722689.6,62475.7,375591.9,427.2,304.0,123.2,83880.0,2582.3,30.79,121.3,Multifamily Housing,83880.0,0.0,0.0,83880.0,68.22472103004291,1327960.7,54,4506854,1327960.7,15.831672627563185,0.005092989985693849,0.030785646161182643,0
3971,2013,1,100,45.3,1550300.0,16490.2,572922.9,263.7,82.3,181.4,77430.0,0.0,0.0,100.3,Multifamily Housing,77430.0,0.0,0.0,77430.0,20.021955314477594,1954813.2,75,5499423,1954813.2,25.2461991476172,0.003405656722200697,0.0,0
3972,1934,1,100,71.6,7791066.6,85832.5,444500.0,557.5,413.8,143.7,130400.0,2918.6,22.38,100.0,Multifamily Housing,130400.0,0.0,0.0,130400.0,59.74744325153374,1548451.4,89,2737236,1548451.4,11.874627300613497,0.004275306748466257,0.022381901840490798,0
3973,1953,1,100,110.7,5678619.2,61886.4,332006.5,406.7,301.6,105.1,61528.0,3076.1,49.99,154.7,Multifamily Housing,61528.0,0.0,0.0,61528.0,92.29325185281498,1132806.4,38,2669111,1132806.4,18.411233909764658,0.006609998699778962,0.04999512417110909,0
3974,1936,1,100,116.5,0.0,0.0,0.0,2242.0,2242.0,0.0,259241.0,1962846.1,7571.51,117.7,Senior Care Community,259241.0,880.0,0.0,260121.0,0.0,0.0,99,4926933,0.0,0.0,0.008619065742481384,7.545896332860477,6
3975,1927,1,100,56.7,3059313.4,33236.8,34318.8,173.4,162.5,10.9,56000.0,593.9,10.61,63.9,Multifamily Housing,56000.0,0.0,0.0,56000.0,54.63059642857143,117095.7,100,2978108,117095.7,2.090994642857143,0.0030964285714285716,0.010605357142857142,0
3976,1923,1,100,73.2,5304226.5,57046.6,34058.4,292.5,281.7,10.8,74000.0,0.0,0.0,80.2,Multifamily Housing,74000.0,0.0,0.0,74000.0,71.67873648648649,116207.3,96,2977417,116207.3,1.570368918918919,0.003952702702702703,0.0,0
3977,1929,1,100,108.1,420258.1,4256.0,477369.9,732.0,576.6,155.5,87510.0,8348.8,95.4,150.1,Multifamily Housing,87510.0,0.0,0.0,87510.0,4.802400868472175,1675130.1,33,5857884,1675130.1,19.14215632499143,0.00836475831333562,0.09540395383384755,0
3978,1930,1,100,82.8,4366726.3,46696.6,230944.1,305.1,231.9,73.1,62287.0,5143.3,82.57,113.3,Multifamily Housing,62287.0,0.0,0.0,62287.0,70.1065439016167,787981.3,68,3538197,787981.3,12.650814776759196,0.0048982933838521685,0.08257421291762326,0
3979,1970,1,100,84.0,4736436.2,51918.5,275293.7,342.2,251.6,90.6,67987.0,3093.1,45.5,118.3,Multifamily Housing,67987.0,0.0,0.0,67987.0,69.66679218085811,976723.4,51,2669053,976723.4,14.366325915248504,0.005033315192610352,0.045495462367805606,0
3980,1962,1,100,104.0,2329043.3,23694.6,1539053.9,2718.6,2199.8,518.8,345000.0,39478.1,114.43,139.9,Multifamily Housing,345000.0,0.0,0.0,345000.0,6.7508501449275355,5590501.4,41,5966023,5590501.4,16.20435188405797,0.00788,0.11442927536231884,0
3981,1964,1,100,95.4,0.0,0.0,411255.2,554.3,424.1,130.2,73771.0,0.0,0.0,136.8,Multifamily Housing,73771.0,0.0,0.0,73771.0,0.0,1403202.9,49,2661595,1403202.9,19.021063832671373,0.007513792682761518,0.0,0
3982,1929,1,100,93.2,893156.7,9292.7,352968.7,507.8,393.7,114.1,72085.0,5881.8,81.6,131.0,Multifamily Housing,72085.0,0.0,0.0,72085.0,12.390326697648609,1229378.8,40,2978811,1229378.8,17.054571686203786,0.007044461399736422,0.08159533883609628,0
3983,1960,1,100,76.0,4978283.1,53633.7,260079.9,349.6,264.4,85.2,77531.0,5492.2,70.84,104.6,Multifamily Housing,77531.0,0.0,0.0,77531.0,64.21022687699113,917754.5,76,3114841,917754.5,11.837258644929125,0.004509164076304962,0.07083876126968568,0
3984,1987,1,100,69.7,5916902.6,65862.2,570957.1,497.8,314.3,183.5,113270.0,0.0,0.0,109.7,Office,113270.0,0.0,0.0,113270.0,52.2371554692328,1977176.5,95,2731798,1977176.5,17.455429504723227,0.004394808863776817,0.0,1
3985,1940,1,100,97.1,6779167.0,73054.3,333415.8,490.8,380.6,110.2,84890.0,4216.8,49.67,131.1,Multifamily Housing,84890.0,0.0,0.0,84890.0,79.8582518553422,1187972.5,63,2738511,1187972.5,13.994257274119448,0.005781599717281188,0.04967369537047945,0
3986,1939,1,100,68.3,4183944.8,45622.2,189031.0,312.1,249.1,63.0,76500.0,1692.8,22.13,90.1,Multifamily Housing,76500.0,0.0,0.0,76500.0,54.69208888888889,679211.2,84,4036816,679211.2,8.878577777777776,0.004079738562091504,0.0221281045751634,0
3987,1960,1,100,70.5,7285570.1,72855.7,429619.9,527.4,387.0,140.4,124772.0,5249.8,42.08,99.4,Multifamily Housing,112886.0,11886.0,0.0,124772.0,58.39106610457474,1513237.2,78,3995160,1513237.2,12.128019106850896,0.004226909883627737,0.04207514506459783,0
3988,1925,1,100,67.2,3753344.6,0.0,0.0,313.7,199.4,114.4,74200.0,5127.9,69.11,105.3,Multifamily Housing,63600.0,10600.0,0.0,74200.0,50.5841590296496,1232339.9,73,3104014,1232339.9,16.608354447439353,0.004227762803234501,0.06910916442048518,0
3989,1924,1,100,79.3,243135.7,0.0,0.0,405.8,334.5,71.3,66625.0,524.6,7.87,104.8,Multifamily Housing,61500.0,5125.0,0.0,66625.0,3.6493163227016887,768439.3,85,3126944,768439.3,11.533798123827394,0.006090806754221388,0.007873921200750469,0
3990,1923,1,100,60.0,4566900.1,45669.0,204857.9,309.6,242.6,67.0,88178.0,4410.5,50.02,80.1,Multifamily Housing,88178.0,0.0,0.0,88178.0,51.79183129578806,722207.8,99,3522999,722207.8,8.190339994102837,0.0035110798611898662,0.050018145115561706,0
3991,1966,1,100,110.5,0.0,0.0,811001.0,1465.6,1201.5,264.1,170104.0,9075.4,53.35,147.2,Multifamily Housing,170104.0,0.0,0.0,170104.0,0.0,2846199.5,37,2805450,2846199.5,16.73211388327141,0.008615905563655175,0.05335206697079434,0
3992,2004,1,95,78.3,3076805.8,34286.8,428810.4,306.7,163.4,143.3,59005.0,1666.7,28.25,136.9,Multifamily Housing,59005.0,0.0,0.0,59005.0,52.14483179391576,1544366.7,16,4415034,1544366.7,26.173488687399374,0.005197864587746801,0.028246758749258537,0
3993,1962,1,100,70.6,5824843.6,62889.5,578189.6,497.6,309.4,188.2,111285.0,6653.3,59.79,112.2,Residence Hall/Dormitory,111285.0,0.0,0.0,111285.0,52.3416776744395,2028001.8,67,2609568,2028001.8,18.22349642809004,0.0044714022554701895,0.05978613469919576,4
3994,1951,1,100,60.5,460543.3,4664.9,480335.6,868.8,708.9,159.9,186480.0,6467.7,34.68,80.8,Multifamily Housing,186480.0,3000.0,0.0,189480.0,2.43056417563859,1722638.2,93,2702440,1722638.2,9.091398564492295,0.004585180493983533,0.03413394553514883,0
3995,1949,1,100,28.8,609612.1,6542.5,469500.5,185.5,32.4,153.1,78551.0,4323.1,55.04,74.1,Multifamily Housing,78551.0,0.0,0.0,78551.0,7.7607172410281215,1649512.0,97,2669020,1649512.0,20.999248895621953,0.002361523086911688,0.05503558197858716,0
3996,1937,1,100,87.7,4966559.2,55008.7,320241.4,368.1,263.8,104.3,69441.0,3169.7,45.65,125.9,Multifamily Housing,69441.0,0.0,0.0,69441.0,71.52199997119857,1123875.9,46,2669030,1123875.9,16.184615716939557,0.005300902924785069,0.045645944038824326,0
3997,1954,1,100,125.1,332292.1,0.0,0.0,890.5,765.8,124.7,92800.0,4942.4,53.26,157.4,Multifamily Housing,92800.0,0.0,0.0,92800.0,3.580733836206896,1344265.1,22,2817574,1344265.1,14.485615301724138,0.009595905172413793,0.053258620689655166,0
3998,1957,1,100,60.9,5294238.8,58001.3,285708.1,373.6,281.2,92.4,103215.0,2550.1,24.71,84.1,Multifamily Housing,103215.0,0.0,0.0,103215.0,51.29330814319624,995167.0,93,2737410,995167.0,9.64168967688805,0.0036196289299035996,0.02470668023058664,0
3999,1954,1,100,62.0,365677.0,3709.3,342495.1,482.2,371.2,110.9,100488.0,0.0,0.0,88.1,Multifamily Housing,100488.0,0.0,0.0,100488.0,3.6390116232784013,1195423.7,93,2669079,1195423.7,11.896183623915293,0.00479858291537298,0.0,0
4000,1941,1,100,57.8,4077108.5,0.0,0.0,284.8,216.6,68.3,83250.0,0.0,0.0,79.2,Multifamily Housing,83250.0,0.0,0.0,83250.0,48.97427627627628,735596.2,97,3129668,735596.2,8.83599039039039,0.003421021021021021,0.0,0
4001,1999,1,100,62.3,2702205.7,30014.7,233741.3,217.5,143.5,74.0,56148.0,3442.5,61.31,95.1,Multifamily Housing,56148.0,0.0,0.0,56148.0,48.12648179810501,797525.4,86,4382862,797525.4,14.203985894421885,0.0038736909596067534,0.06131117760205172,0
4002,1955,1,100,77.0,5077768.1,55370.0,309762.4,370.1,269.7,100.4,80000.0,0.0,0.0,109.1,Multifamily Housing,80000.0,0.0,0.0,80000.0,63.472101249999994,1081794.8,87,2678468,1081794.8,13.522435,0.00462625,0.0,0
4003,2008,1,100,89.9,3973999.8,43587.8,818594.8,470.3,211.1,259.2,75256.0,2635.8,35.02,172.0,Multifamily Housing,65256.0,10000.0,0.0,75256.0,52.80641809290953,2793045.8,6,3092902,2793045.8,37.11392845753162,0.006249335601148082,0.035024449877750614,0
4004,1938,1,100,32.5,0.0,0.0,155735.3,403.3,354.6,48.7,163197.0,5696.4,34.91,39.7,Multifamily Housing,163197.0,0.0,0.0,163197.0,0.0,524368.7,100,3521602,524368.7,3.2131025692874253,0.002471246407715828,0.03490505340171694,0
4005,1961,1,100,64.5,3651696.4,40090.8,247256.7,274.6,194.0,80.6,70053.0,2182.6,31.16,93.7,Multifamily Housing,70053.0,2500.0,0.0,72553.0,50.331432194395816,868459.4,91,2655312,868459.4,11.969999862169724,0.0037848193734235664,0.030082835995754825,0
4006,1955,1,100,60.6,14847952.7,148479.5,1139865.4,1166.3,788.6,377.7,312000.0,9999.2,32.05,90.9,Multifamily Housing,312000.0,0.0,0.0,312000.0,47.58959198717948,4069757.0,81,2669046,4069757.0,13.04409294871795,0.0037381410256410257,0.03204871794871795,0
4007,1939,1,100,70.1,3919648.2,43751.7,219374.6,279.5,208.2,71.3,66871.0,2320.5,34.7,97.6,Multifamily Housing,66871.0,0.0,0.0,66871.0,58.61506781714047,768614.8,80,2805267,768614.8,11.493992911725561,0.004179689252441268,0.034701141002826334,0
4008,1910,1,100,67.1,3810585.0,41717.5,223095.0,276.4,202.4,74.0,68718.0,1658.4,24.13,94.7,Multifamily Housing,68718.0,0.0,0.0,68718.0,55.452501527983934,797876.1,86,2643983,797876.1,11.610874879944118,0.004022235804301638,0.024133414825809833,0
4009,2005,1,100,65.0,1383858.3,14325.9,0.0,298.0,73.5,224.5,58542.0,0.0,0.0,154.6,Multifamily Housing,58542.0,0.0,0.0,58542.0,23.63872604284104,2418731.7,32,5857996,2418731.7,41.31617812852311,0.005090362474804414,0.0,0
4010,1967,1,100,69.8,6029400.2,60294.0,405191.4,453.0,320.3,132.8,106934.0,4079.9,38.15,101.2,Multifamily Housing,106934.0,0.0,0.0,106934.0,56.3843136888174,1430603.9,73,2816028,1430603.9,13.378381992630969,0.0042362578786915295,0.03815344043989751,0
4011,1926,1,100,75.3,6976220.6,76100.6,536213.7,547.2,370.5,176.7,117929.0,0.0,0.0,112.8,Multifamily Housing,117929.0,0.0,0.0,117929.0,59.15610748840404,1903896.0,70,2682301,1903896.0,16.144425883370502,0.004640080048164574,0.0,0
4012,1954,1,100,66.1,6299861.8,62998.6,477971.7,490.2,334.6,155.6,120650.0,0.0,0.0,98.5,Multifamily Housing,120650.0,0.0,0.0,120650.0,52.21601160381268,1676301.9,77,2718770,1676301.9,13.893923746373808,0.004062992125984252,0.0,0
4013,1950,1,100,56.9,9444300.1,103168.9,659676.1,719.3,501.6,217.6,207100.0,6894.2,33.29,83.4,Multifamily Housing,207100.0,0.0,0.0,207100.0,45.60260791887977,2345345.5,96,2807764,2345345.5,11.32470062771608,0.0034732013520038627,0.0332892322549493,0
4014,1961,1,100,82.8,7185910.1,71859.1,494789.4,541.7,381.7,160.0,107627.0,4682.5,43.51,120.4,Multifamily Housing,107627.0,0.0,0.0,107627.0,66.76679736497347,1724041.7,71,2678570,1724041.7,16.01867282373382,0.005033123658561514,0.04350674087357262,0
4015,1990,1,100,61.7,6265433.4,67812.7,1199540.6,712.6,332.8,379.8,167809.0,14048.4,83.72,115.8,Residence Hall/Dormitory,167809.0,0.0,0.0,167809.0,37.33669469456346,4092832.9,73,2806383,4092832.9,24.38982950854841,0.0042464945265152645,0.08371660637987235,4
4016,2008,1,100,51.7,4565516.7,50101.7,571839.9,423.6,242.5,181.1,126040.0,3856.8,30.6,86.6,Residence Hall/Dormitory,126040.0,0.0,0.0,126040.0,36.222760234846085,1951118.1,86,2806292,1951118.1,15.480149952396065,0.0033608378292605524,0.030599809584258966,4
4017,1931,1,100,63.4,487816.7,4878.2,157953.9,277.7,225.8,51.9,59000.0,1366.7,23.16,84.6,Multifamily Housing,59000.0,0.0,0.0,59000.0,8.26807966101695,559761.5,90,4398035,559761.5,9.487483050847457,0.004706779661016949,0.02316440677966102,0
4018,1965,1,100,82.7,243200.0,2488.8,311516.2,546.7,444.0,102.7,85523.0,3149.8,36.83,111.2,Multifamily Housing,85523.0,0.0,0.0,85523.0,2.8436794780351486,1106801.6,90,2682247,1106801.6,12.941566596120342,0.006392432445073256,0.036829858634519375,0
4019,1961,1,100,83.7,4537370.1,49550.0,307851.8,340.4,241.0,99.4,67031.0,0.0,0.0,121.3,Multifamily Housing,67031.0,0.0,0.0,67031.0,67.69062224940699,1071537.8,92,2921388,1071537.8,15.985705121510943,0.005078247378078799,0.0,0
4020,1958,1,90,72.3,3833783.2,41595.2,181198.4,263.6,203.6,60.0,62000.0,3227.1,52.05,97.7,Multifamily Housing,62000.0,0.0,0.0,62000.0,61.83521290322581,646309.1,82,4044737,646309.1,10.424340322580644,0.004251612903225807,0.05205,0
4021,1964,1,100,95.6,158353.3,1604.0,309791.7,428.2,329.1,99.2,57410.0,1989.3,34.65,136.3,Multifamily Housing,57410.0,0.0,0.0,57410.0,2.7582877547465596,1068525.3,47,2738951,1068525.3,18.61218080473785,0.007458630900539975,0.034650757707716424,0
4022,1960,1,100,73.5,622430.0,6307.8,1081520.2,1524.1,1166.9,357.2,265706.0,9082.2,34.18,105.2,Multifamily Housing,263206.0,6750.0,2500.0,272456.0,2.284515664914702,3849099.7,51,2792132,3849099.7,14.127417638077342,0.005593930763132395,0.03333455677246969,0
4023,1965,1,100,79.8,376640.6,3882.4,518254.2,753.7,582.8,171.0,121500.0,0.0,0.0,113.0,Multifamily Housing,121500.0,0.0,0.0,121500.0,3.099922633744856,1842243.8,65,2740440,1842243.8,15.162500411522634,0.006203292181069959,0.0,0
4024,1961,1,100,89.9,4513467.9,49385.9,319383.3,342.9,239.7,103.2,62560.0,0.0,0.0,131.6,Multifamily Housing,62560.0,0.0,0.0,62560.0,72.1462260230179,1112172.5,73,2705502,1112172.5,17.77769341432225,0.005481138107416879,0.0,0
4025,1969,1,100,72.8,3597116.8,38878.0,235130.7,268.3,191.1,77.2,60829.0,2753.0,45.26,105.1,Multifamily Housing,60829.0,0.0,0.0,60829.0,59.134899472291174,832246.2,72,2669096,832246.2,13.681734041328971,0.004410725147544757,0.04525801837939141,0
4026,1968,1,100,168.5,6429202.9,64292.0,982371.0,670.9,356.8,314.0,59479.0,6075.0,102.14,295.7,Senior Care Community,59479.0,0.0,0.0,59479.0,108.09198036281714,3384112.4,23,3121073,3384112.4,56.895919568250974,0.011279611291380151,0.10213688864977555,6
4027,1958,1,100,63.1,4698356.9,51681.6,328285.1,356.3,249.6,106.8,92640.0,4448.1,48.02,92.2,Multifamily Housing,92640.0,0.0,0.0,92640.0,50.71628778065631,1150409.9,84,2771251,1150409.9,12.418068868739205,0.003846070811744387,0.048014896373056996,0
4028,1954,1,100,96.2,6934455.9,75761.9,519223.0,629.9,460.5,169.4,104000.0,4529.9,43.56,137.2,Multifamily Housing,104000.0,0.0,0.0,104000.0,66.67746057692308,1825006.1,48,2682570,1825006.1,17.548135576923077,0.006056730769230769,0.043556730769230764,0
4029,1951,1,100,80.3,8423408.9,90955.7,652156.6,663.6,447.4,216.2,133990.0,7158.9,53.43,120.6,Multifamily Housing,133990.0,0.0,0.0,133990.0,62.865951936711696,2329865.1,66,2636858,2329865.1,17.388350623180834,0.00495260840361221,0.05342861407567729,0
4030,2006,1,100,101.0,7837044.0,85951.7,965661.1,731.6,416.3,315.4,111194.0,2969.8,26.71,170.0,Multifamily Housing,111194.0,2492.0,0.0,113686.0,68.9358760093591,3398429.5,17,4038251,3398429.5,29.89312228418627,0.006435269074468272,0.026122829548053412,0
4031,1961,1,100,67.3,7909893.8,85656.6,657613.2,633.9,420.1,213.7,151800.0,6360.6,41.9,102.4,Multifamily Housing,151800.0,0.0,0.0,151800.0,52.1073372859025,2303156.5,85,2678558,2303156.5,15.172308959156785,0.004175889328063241,0.04190118577075099,0
4032,1956,1,100,77.7,7015563.1,77705.6,406644.8,504.7,372.6,132.1,108549.0,6408.2,59.03,109.0,Multifamily Housing,108549.0,0.0,0.0,108549.0,64.63037982846456,1423009.2,73,2965777,1423009.2,13.109371804438547,0.004649513123105694,0.05903509014362177,0
4033,1970,1,100,77.1,5268623.5,56038.0,365117.0,398.6,279.8,118.7,84925.0,3691.5,43.47,112.4,Multifamily Housing,84925.0,0.0,0.0,84925.0,62.038545775684426,1279531.0,63,2739215,1279531.0,15.066599941124522,0.004693553135119223,0.04346776567559611,0
4034,1953,1,100,81.3,4171768.9,45081.3,196394.9,285.1,221.6,63.5,59766.0,2349.3,39.31,109.2,Multifamily Housing,59766.0,0.0,0.0,59766.0,69.80170832915036,684273.2,70,2683849,684273.2,11.449205233744937,0.004770270722484356,0.039308302379279195,0
4035,1963,1,100,84.5,10603718.6,116142.6,676519.8,783.0,563.2,219.8,153600.0,6499.1,42.31,120.9,Multifamily Housing,153600.0,0.0,0.0,153600.0,69.03462630208332,2368702.8,50,2672547,2368702.8,15.421242187499999,0.00509765625,0.042311848958333335,0
4036,1954,1,100,91.2,4888712.0,53487.1,284801.6,351.7,259.7,92.0,64510.0,2136.8,33.12,127.8,Multifamily Housing,64510.0,0.0,0.0,64510.0,75.78223531235467,991630.4,58,2669104,991630.4,15.371731514493877,0.005451867927453108,0.03312354673694001,0
4037,1953,1,100,85.0,494146.9,4941.5,963471.8,1190.3,875.4,315.0,180313.0,16951.2,94.01,126.1,Multifamily Housing,180313.0,21198.0,0.0,201511.0,2.452208068045913,3394086.9,61,2792134,3394086.9,16.843184243043805,0.00590687357017731,0.08412046985028113,0
4038,1961,1,100,25.2,603081.3,6062.1,1404121.2,491.8,32.0,459.7,220338.0,9807.0,44.51,73.5,Multifamily Housing,220338.0,0.0,0.0,220338.0,2.73707349617406,4954052.9,98,4040463,4954052.9,22.48387885884414,0.0022320253428822993,0.04450889088582088,0
4039,1954,1,100,81.5,11185083.3,121446.6,616702.7,796.7,594.1,202.6,163943.0,5567.8,33.96,113.4,Multifamily Housing,163943.0,0.0,0.0,163943.0,68.22543993949117,2183038.5,69,2815526,2183038.5,13.315838431650025,0.0048596158420914585,0.03396180379766138,0
4040,1955,1,100,72.8,10614030.2,115952.5,665613.6,781.4,563.8,217.7,178001.0,5922.7,33.27,104.0,Multifamily Housing,178001.0,10200.0,0.0,188201.0,56.397310322474375,2345711.7,79,2791295,2345711.7,12.463864166502836,0.004151943932285163,0.03147007720469073,0
4041,1963,1,100,111.3,19919174.8,192795.0,1312580.2,1479.9,1058.0,421.9,219744.0,11636.7,52.96,160.1,Multifamily Housing,219744.0,0.0,0.0,219744.0,90.64718399592253,4546395.1,27,2738369,4546395.1,20.68950733580894,0.006734654871122761,0.05295571210135431,0
4042,1960,1,100,89.7,755900.0,7685.1,697971.4,1107.5,878.7,228.8,160020.0,0.0,0.0,123.6,Multifamily Housing,160020.0,0.0,0.0,160020.0,4.723784526934133,2465941.0,59,5219955,2465941.0,15.410204974378203,0.006921009873765779,0.0,0
4043,1969,1,100,74.4,17412008.5,174120.1,1203332.9,1305.8,924.8,381.0,289346.0,9943.9,34.37,107.7,Multifamily Housing,289346.0,0.0,0.0,289346.0,60.17711839804248,4105772.5,51,3577239,4105772.5,14.189836735258133,0.004512936069619072,0.034366813434434894,0
4044,1966,1,100,6.6,26245.0,262.5,100963.1,32.4,1.4,31.0,54500.0,0.0,0.0,19.8,Multifamily Housing,54500.0,0.0,0.0,54500.0,0.4815596330275229,334033.3,100,4382861,334033.3,6.129051376146789,0.0005944954128440366,0.0,0
4045,1986,1,100,174.9,12859051.3,134668.3,1798509.2,1262.5,683.0,579.5,109200.0,0.0,0.0,303.2,Multifamily Housing,109200.0,0.0,0.0,109200.0,117.75688003663004,6244161.5,1,4899715,6244161.5,57.180966117216116,0.011561355311355312,0.0,0
4046,1966,2,100,122.9,17535069.8,183638.5,2539072.0,1749.4,931.4,818.1,214329.0,0.0,0.0,215.1,Multifamily Housing,214329.0,0.0,0.0,214329.0,81.81379934586548,8815287.4,1,4382847,8815287.4,41.12969966733387,0.008162217898651139,0.0,0
4047,1980,1,100,73.6,6699051.8,74586.1,738473.0,594.0,355.8,238.2,125976.0,4592.8,36.46,119.8,Multifamily Housing,125976.0,0.0,0.0,125976.0,53.1772067695434,2566551.9,60,4382860,2566551.9,20.37334016003048,0.004715183844541817,0.03645773798183781,0
4048,1941,1,100,74.5,560996.9,5656.6,531286.1,1085.2,908.0,177.2,189592.0,4711.1,24.85,96.8,Multifamily Housing,189592.0,0.0,0.0,189592.0,2.958969260306342,1909323.0,79,2595922,1909323.0,10.070693911135491,0.005723870205493903,0.0248486223047386,0
4049,1948,1,95,69.2,243100.0,2468.3,274951.0,925.4,837.2,88.2,175726.0,6287.4,35.78,81.4,Multifamily Housing,175726.0,0.0,0.0,175726.0,1.38340370804548,950733.3,93,4907323,950733.3,5.410316629297885,0.005266152988174772,0.03577956591511785,0
4050,1941,1,100,83.4,572575.0,5785.1,413289.8,889.1,751.3,137.8,139416.0,1577.8,11.32,107.1,Multifamily Housing,139416.0,0.0,0.0,139416.0,4.106953290870488,1485246.0,66,2808050,1485246.0,10.653339645377862,0.006377316807253113,0.011317208928673897,0
4051,1960,1,100,97.4,9090612.5,90906.1,1517442.8,3013.2,2501.0,512.2,425135.0,22995.8,54.09,126.9,Multifamily Housing,425135.0,0.0,0.0,425135.0,21.38288426029379,5519677.6,58,2732602,5519677.6,12.983352582120972,0.0070876309878038736,0.05409058299128512,0
4052,1960,1,100,97.4,10870063.2,110211.4,1523008.1,2938.8,2425.0,513.8,420189.0,26655.3,63.44,127.5,Multifamily Housing,420189.0,0.0,0.0,420189.0,25.869461599423115,5536823.0,57,2734447,5536823.0,13.17698226274367,0.006993995559141244,0.06343645359588185,0
4053,1954,1,100,80.6,0.0,0.0,469797.6,882.4,729.9,152.5,149653.0,6787.1,48.25,106.3,Multifamily Housing,140653.0,0.0,0.0,140653.0,0.0,1643689.4,67,4039205,1643689.4,11.686131117004258,0.006273595301913219,0.04825421427200273,0
4054,1949,1,100,100.3,682081.2,6913.7,1524180.4,3030.5,2527.8,502.7,395521.0,21069.0,53.27,130.6,Multifamily Housing,395521.0,0.0,0.0,395521.0,1.7245132369709824,5416659.4,59,2677882,5416659.4,13.694998242824022,0.007662045757368129,0.05326897939679562,0
4055,2003,1,100,47.0,0.0,0.0,1398627.3,447.5,0.0,447.5,102523.0,0.0,0.0,147.7,K-12 School,102523.0,0.0,0.0,102523.0,0.0,4822350.1,24,5060071,4822350.1,47.03676345795577,0.004364874223345005,0.0,5
4056,2015,1,50,9.6,37400.0,374.0,495103.6,158.8,2.0,156.8,180000.0,0.0,0.0,29.7,Office,172500.0,7500.0,0.0,180000.0,0.20777777777777778,1689293.6,100,5789733,1689293.6,9.384964444444446,0.0008822222222222223,0.0,1
4057,1908,1,100,53.0,2369616.1,25938.3,686513.0,345.1,125.9,219.2,89250.0,3312.4,37.11,111.0,Office,89250.0,0.0,0.0,89250.0,26.550320448179274,2362174.9,90,2646367,2362174.9,26.466945658263306,0.003866666666666667,0.03711372549019608,1
4058,1905,1,10,13.9,0.0,0.0,514957.5,163.1,0.0,163.1,135658.0,0.0,0.0,41.7,Multifamily Housing,135658.0,0.0,0.0,135658.0,0.0,1757035.2,100,5776789,1757035.2,12.951946807412758,0.001202288106856949,0.0,0
